POI_ID,USE_TYPE,NAME,NAME_LONG,LEVEL_ID,HEIGHT_REL,CREATED_US,CREATED_DA,LAST_EDITE,LAST_EDI_1,VALIDATION,STATUS
OtherBuildings.DignityHealthArena.L02.203-J-11,Seat,203-J-11,"203-J-11, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-10,Seat,203-J-10,"203-J-10, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-20,Seat,203-J-20,"203-J-20, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-21,Seat,203-J-21,"203-J-21, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-22,Seat,203-J-22,"203-J-22, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-23,Seat,203-J-23,"203-J-23, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-01,Seat,203-H-01,"203-H-01, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-02,Seat,203-H-02,"203-H-02, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-03,Seat,203-H-03,"203-H-03, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-04,Seat,203-H-04,"203-H-04, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-05,Seat,203-H-05,"203-H-05, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-06,Seat,203-H-06,"203-H-06, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-07,Seat,203-H-07,"203-H-07, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-08,Seat,203-H-08,"203-H-08, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-09,Seat,203-H-09,"203-H-09, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-19,Seat,203-H-19,"203-H-19, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-18,Seat,203-H-18,"203-H-18, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-17,Seat,203-H-17,"203-H-17, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-16,Seat,203-H-16,"203-H-16, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-15,Seat,203-H-15,"203-H-15, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-14,Seat,203-H-14,"203-H-14, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-13,Seat,203-H-13,"203-H-13, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-12,Seat,203-H-12,"203-H-12, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-11,Seat,203-H-11,"203-H-11, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-10,Seat,203-H-10,"203-H-10, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-20,Seat,203-H-20,"203-H-20, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-21,Seat,203-H-21,"203-H-21, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-22,Seat,203-H-22,"203-H-22, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-H-23,Seat,203-H-23,"203-H-23, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-01,Seat,203-G-01,"203-G-01, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-02,Seat,203-G-02,"203-G-02, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-03,Seat,203-G-03,"203-G-03, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-04,Seat,203-G-04,"203-G-04, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-05,Seat,203-G-05,"203-G-05, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-06,Seat,203-G-06,"203-G-06, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-07,Seat,203-G-07,"203-G-07, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-08,Seat,203-G-08,"203-G-08, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-09,Seat,203-G-09,"203-G-09, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-19,Seat,203-G-19,"203-G-19, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-18,Seat,203-G-18,"203-G-18, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-17,Seat,203-G-17,"203-G-17, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-16,Seat,203-G-16,"203-G-16, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-15,Seat,203-G-15,"203-G-15, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-14,Seat,203-G-14,"203-G-14, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-13,Seat,203-G-13,"203-G-13, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-12,Seat,203-G-12,"203-G-12, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-11,Seat,203-G-11,"203-G-11, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-10,Seat,203-G-10,"203-G-10, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-20,Seat,203-G-20,"203-G-20, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-21,Seat,203-G-21,"203-G-21, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-22,Seat,203-G-22,"203-G-22, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-G-23,Seat,203-G-23,"203-G-23, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-01,Seat,203-F-01,"203-F-01, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-02,Seat,203-F-02,"203-F-02, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-03,Seat,203-F-03,"203-F-03, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-04,Seat,203-F-04,"203-F-04, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-05,Seat,203-F-05,"203-F-05, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-06,Seat,203-F-06,"203-F-06, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-07,Seat,203-F-07,"203-F-07, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-08,Seat,203-F-08,"203-F-08, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-09,Seat,203-F-09,"203-F-09, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-19,Seat,203-F-19,"203-F-19, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-18,Seat,203-F-18,"203-F-18, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-17,Seat,203-F-17,"203-F-17, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-16,Seat,203-F-16,"203-F-16, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-15,Seat,203-F-15,"203-F-15, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-14,Seat,203-F-14,"203-F-14, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-13,Seat,203-F-13,"203-F-13, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-12,Seat,203-F-12,"203-F-12, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-11,Seat,203-F-11,"203-F-11, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-10,Seat,203-F-10,"203-F-10, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-20,Seat,203-F-20,"203-F-20, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-21,Seat,203-F-21,"203-F-21, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-22,Seat,203-F-22,"203-F-22, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-F-23,Seat,203-F-23,"203-F-23, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-01,Seat,203-E-01,"203-E-01, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-02,Seat,203-E-02,"203-E-02, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-03,Seat,203-E-03,"203-E-03, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-04,Seat,203-E-04,"203-E-04, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-05,Seat,203-E-05,"203-E-05, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-06,Seat,203-E-06,"203-E-06, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-16,Seat,203-E-16,"203-E-16, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-15,Seat,203-E-15,"203-E-15, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-14,Seat,203-E-14,"203-E-14, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-13,Seat,203-E-13,"203-E-13, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-12,Seat,203-E-12,"203-E-12, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-11,Seat,203-E-11,"203-E-11, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-10,Seat,203-E-10,"203-E-10, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-09,Seat,203-E-09,"203-E-09, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-08,Seat,203-E-08,"203-E-08, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-07,Seat,203-E-07,"203-E-07, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-17,Seat,203-E-17,"203-E-17, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-18,Seat,203-E-18,"203-E-18, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-19,Seat,203-E-19,"203-E-19, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-E-20,Seat,203-E-20,"203-E-20, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-01,Seat,203-D-01,"203-D-01, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-02,Seat,203-D-02,"203-D-02, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-03,Seat,203-D-03,"203-D-03, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-04,Seat,203-D-04,"203-D-04, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-14,Seat,203-D-14,"203-D-14, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-13,Seat,203-D-13,"203-D-13, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-12,Seat,203-D-12,"203-D-12, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-11,Seat,203-D-11,"203-D-11, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-10,Seat,203-D-10,"203-D-10, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-09,Seat,203-D-09,"203-D-09, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-08,Seat,203-D-08,"203-D-08, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-07,Seat,203-D-07,"203-D-07, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-06,Seat,203-D-06,"203-D-06, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-05,Seat,203-D-05,"203-D-05, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-15,Seat,203-D-15,"203-D-15, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-16,Seat,203-D-16,"203-D-16, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-17,Seat,203-D-17,"203-D-17, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-D-18,Seat,203-D-18,"203-D-18, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-B-01,Seat,203-B-01,"203-B-01, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-B-02,Seat,203-B-02,"203-B-02, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-B-03,Seat,203-B-03,"203-B-03, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-B-04,Seat,203-B-04,"203-B-04, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-B-14,Seat,203-B-14,"203-B-14, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
